year,tmean.aug,tmin.aug,tmin.may,tmax.aug,ppt.aug,pdsi.oct,tmean.mjja,ppt.jja,pdsi.aso,tmin.mjja,tmax.mjja,pdsi.sep,stream.yel,swe.yel,tmax.lsum
1982,11.82300091,2.657999992,-4.902999878,20.98999977,42.41799927,2.86,7.095250458,188.0649948,2.656666667,-0.454749972,14.64625001,2.66,124.1041875,60.535,-0.3
1983,12.43600082,5.487999916,-6.287000179,19.38699913,31.71100044,1.48,7.18000035,150.1650028,1.316666667,0.45449996,13.90674973,1.28,127.2876989,58.088,0.63
1984,10.98700047,2.243000031,-6.993000031,19.7310009,54.59899902,3.21,6.589250393,163.579998,2.596666667,-1.432250023,14.61200023,2.67,125.8306487,41.185,0.01
1985,9.116000175,0.583000004,-4.59499979,17.64999962,47.39500046,2.01,7.956750333,148.6199989,0.62,-0.217749953,16.13225007,1.31,87.65696617,59.298,-2.35
1986,11.15700054,2.121999979,-5.875999928,20.19400024,44.36800003,2.3,8.001000404,168.4120026,2.303333333,-0.356250003,16.36024976,2.65,180.2131324,72.747,-0.25
1987,7.705000401,-0.588999987,-1.79400003,15.99800014,55.55699921,0.65,7.857250452,232.1720009,1.513333333,0.036749989,15.67775035,1.61,73.92416633,34.81,0.22
1988,10.67000008,1.31400001,-4.15199995,20.02799988,6.099999905,-4.24,9.380000293,59.55300164,-3.863333333,1.220750064,17.54025006,-3.74,68.83137346,30.179,2.22
1989,10.16600037,2.072000027,-4.993000031,18.26199913,62.52000046,-0.98,8.027000308,158.2480011,-1.1,-0.05825001,16.11350012,-1.37,95.01374483,65.912,-1.4
1990,10.0180006,2.256000042,-7.157999992,17.78000069,53.80899811,0.92,6.443750413,135.7979965,0.413333333,-0.955999971,13.84375012,-0.61,92.85096795,46.154,-0.84
1991,11.12100029,3.114000082,-5.03399992,19.12800026,32.79499817,1.24,7.334500313,110.0549965,0.913333333,-0.026749969,14.69675016,0.88,103.940891,48.116,-0.1
1992,9.214000702,1.40199995,-3.053999901,17.02700043,16.81500053,3.05,6.758500278,295.3670101,3.256666667,-0.323249981,13.84050012,3.46,66.03686316,42.98,-0.47
1993,7.605000496,0.549000025,-3.885999918,14.6619997,39.29899979,2.91,5.29425025,224.8959999,2.903333333,-1.407749966,11.99650002,2.68,132.369045,50.744,-3.02
1994,10.93000031,2.694999933,-3.430000067,19.16699982,21.75900078,0.83,7.782500327,136.2799969,-0.513333333,0.004499972,15.56124973,-1.49,82.75351229,33.179,0.96
1995,10.31300068,2.346999884,-6.705999851,18.28199959,27.05500031,3.04,6.21425043,157.5519981,2.606666667,-1.117750019,13.54799986,2.48,127.5811274,60.543,-0.29
1996,10.07500076,1.588000059,-5.59499979,18.56200027,26.04599953,2.94,6.938500438,72.35499955,2.86,-0.760249913,14.63774991,3.05,119.3401105,68.239,0.61
1997,9.575000763,2.457000017,-5,16.69499969,54.70700073,4.59,7.108500481,198.7050018,4.533333333,0.01175002,14.20699978,4.35,137.3366455,66.804,-1.02
1998,11.03800011,3.448999882,-4.320000172,18.62899971,50.26399994,-0.53,7.268750131,230.4909935,0.746666667,0.322999954,14.2157501,1.14,176.5169584,44.632,0.04
1999,10.79100037,3.420000076,-5.245999813,18.16399956,51.11000061,0.76,6.937250406,163.2639999,1.143333333,-0.099499941,13.9749999,1.3,115.8207667,53.686,-0.18
2000,11.67300034,3.486000061,-3.776000023,19.86100006,24.97500038,-0.03,8.003750443,109.8840027,-0.363333333,0.70100002,15.3067503,-0.58,76.34602594,38.167,1.56
2001,12.27300072,3.904999971,-4.25,20.64299965,11.68400002,-1.23,8.547750473,154.1939983,-1.63,1.000999939,16.09599996,-1.87,45.89722576,26.27,0.77
2002,9.084000587,1.498999953,-6.078000069,16.67099953,48.00500107,1.62,7.459500477,188.5940056,1.626666667,0.07975002,14.84025002,1.4,76.87523131,44.663,-0.38
2003,12.66900063,5.380000114,-4.479000092,19.95800018,12.54599953,-2.84,8.564000487,77.04999924,-2.76,1.136500031,15.9920001,-2.95,76.17043495,43.614,1.32
2004,8.679000854,1.866999984,-4.051000118,15.49300003,63.59600067,1.9,6.638250381,179.3030052,0.76,0.018749953,13.2587502,1.4,86.65356517,48.809,-1.5
2005,10.41200066,2.984999895,-4.843999863,17.84199905,49.99599838,-0.55,7.382250458,168.4539986,-0.353333333,0.371749967,14.39424992,0.07,120.7220038,48.416,-0.41
2006,10.55400085,2.515000105,-3.598999977,18.59399986,13.91499996,-2.04,9.159000456,98.63799953,-2.716666667,1.42050007,16.89825034,-2.8,74.95255392,40.972,0.41
2007,11.66700077,4.096000195,-3.755000114,19.23999977,42.54700089,1.16,9.686250567,156.0589981,-0.853333333,1.957250059,17.41650009,-1.79,73.41527595,45.558,0.78
2008,11.26000023,3.398999929,-4.414999962,19.12299919,20.60700035,-1.08,7.61400032,100.8310032,-1.04,0.125750005,15.10349941,-0.91,114.2316462,70.971,-0.59
2009,10.01100063,2.585000038,-5.258999825,17.43700027,43.65999985,2.21,7.033250332,225.0040016,2.206666667,-0.223999933,14.29100037,1.79,133.2865834,53.161,0.14
2010,10.33300018,2.83100009,-8.140999794,17.83600044,48.19100189,-0.26,6.450250328,172.9799996,0.543333333,-0.810249955,13.71100032,0.69,78.30444857,53.871,-0.76
2011,11.55000019,3.789999962,-5.209000111,19.31200027,38.47499847,1.72,7.349500194,128.0949974,2.096666667,0.174499959,14.52575016,1.66,120.4443509,65.189,0.18
2012,12.09500027,4.004000187,-5.138000011,20.18700027,19.28100014,-2.01,8.71750024,90.04199982,-2.223333333,0.991750085,16.44400001,-2.63,74.95255392,62.186,1.47
2013,12.31200027,4.604000092,-3.549999952,20.02000046,23.09499931,-0.73,8.994750321,115.4819965,-1.333333333,1.551500067,16.43850017,-1.3,81.43037514,44.737,0.9
2014,9.673000336,3.338999987,-4.303999901,16.00900078,83.2519989,2.98,7.60975039,190.2639961,3.406666667,0.486000002,14.73450017,3.71,109.0903752,52.841,-0.95
2015,10.74500084,3.38499999,-3.305000067,18.1079998,53.22999954,-2.44,8.561750472,133.8730011,-2.15,1.470749974,15.65425014,-2.1,112.9240474,40.779,1.87
,10.43100071,2.256999969,-3.390000105,18.60700035,15.61900043,-2.78,8.572500527,82.49499988,-3.536666667,0.934249997,16.21200013,-3.69,80.49824934,,3.02
,10.72200012,3.142999887,-4.451000214,18.3029995,38.66199875,-1.22,8.572000206,134.4709969,0.353333333,0.90299987,16.24249983,0.67,191.331482,,1.89
,10.47800064,2.982000113,-1.856999993,17.97500038,43.40599823,3.63,8.827250481,163.8099985,2.71,1.390500009,16.26525021,2.69,176.1109807,,0.42
,11.02950001,3.463000059,-5.350999832,18.59600067,35.47399902,1.97,7.231499806,172.5950012,0.86,0.101250053,14.36175048,-0.3,,,1.92
,,,,,,-3.54,,,-3.836666667,,,-3.78,,,
