year,tmean.aug,tmin.aug,tmin.may,tmax.aug,ppt.aug,pdsi.oct,tmean.mjja,ppt.jja,pdsi.aso,tmin.mjja,tmax.mjja,pdsi.sep,stream.yel,swe.yel,tmax.lsum
1959,9.702000618,2.686000109,-6.81799984,16.71800041,25.69599915,1.08,6.957000434,114.0699959,1.026666667,0.287750095,13.62625015,0.9,79.94410329,54.48,0.11
1960,8.568000793,1.154999971,-4.633999825,15.9829998,62.3429985,-3,7.423000455,120.5049973,-2.763333333,0.35425007,14.49274993,-2.92,71.74414024,48.839,0.36
1961,12.03100014,5.359000206,-4.090000153,18.70400047,57.31100082,2.91,8.75175029,118.7160006,-0.713333333,2.086499989,15.41824985,-1.42,58.31582655,48.339,0.56
1962,8.75,1.735000014,-4.452000141,15.76599979,65.3730011,2.59,6.4107503,216.5340004,3.08,-0.132000044,12.95424986,3.29,149.8947546,65.333,-0.71
1963,10.59700012,3.976000071,-3.696000099,17.21899986,12.79100037,0.58,7.539750218,143.8459987,1.38,1.133750011,13.94674993,1.73,112.9240474,39.29,0.68
1964,8.522000313,1.654000044,-3.953999996,15.39000034,47.50999832,0.7,7.017250299,200.6819973,1.403333333,0.555250064,13.48000026,1.32,100.1812475,59.953,-1.85
1965,8.407000542,1.91900003,-5.059000015,14.89500046,52.85599899,4.12,6.112000242,172.2509995,4.28,-0.181500003,12.40649986,5.01,142.1629528,67.933,-1.83
1966,9.523000717,2.624000072,-2.082000017,16.42399979,48.29600143,-1.04,7.954500437,130.347002,-1.15,1.37924999,14.53050017,-1.02,92.85096795,37.621,0.49
1967,10.88300037,4.03399992,-5.514999866,17.73200035,16.9109993,2.83,6.69850035,233.9579964,2.93,0.157000005,13.24075007,2.52,119.8909594,42.808,-0.04
1968,7.349000454,0.885999978,-6.334000111,13.81299973,99.33999634,3.58,5.928000242,256.0869923,3.863333333,-0.837750048,12.69474983,4.08,104.9026443,72.304,-4.57
1969,12.53300095,5.59800005,-2.921999931,19.46899986,16.00499916,1.07,7.439750433,228.5420018,1.426666667,0.553499997,14.32724977,1.2,91.15624679,46.574,1.1
1970,12.36200047,4.881000042,-4.729000092,19.84399986,32.06900024,2.51,7.940250307,146.4660034,2.066666667,1.142999977,14.73850012,2.31,102.5147686,58.988,0.94
1971,12.84300041,5.902999878,-4.473999977,19.78300095,43.24000168,3.01,7.298750311,126.0540009,2.303333333,0.59124998,14.00700021,2.15,102.2789911,72.216,0.62
1972,10.01300049,3.342000008,-4.859000206,16.68400002,58.9280014,4.1,6.613750339,183.7380066,3.63,0.038499952,13.18949986,3.65,103.940891,73.164,-0.57
1973,10.27000046,3.094000101,-5.894999981,17.4470005,42.03900146,-0.9,6.843500316,119.8240013,-1.03,-0.20099999,13.88850021,-0.61,97.00328359,33.339,0.05
1974,7.1510005,-0.275999993,-6.43900013,14.57800007,71.91100311,1.89,6.554250456,159.064003,2.243333333,-0.251250051,13.36025,2.45,107.0992515,77.414,-1.41
1975,7.593000412,0.676999986,-7.040999889,14.51000023,41.2179985,3.92,5.545000374,229.553997,3.676666667,-0.99650003,12.08724999,3.12,128.4654775,62,-2.48
1976,8.629000664,1.878999949,-3.739000082,15.38099957,34.47100067,2.87,7.117250383,160.6360016,3.3,0.431999922,13.8039999,3.39,102.5147686,51.539,-0.04
1977,7.872000217,0.600000024,-4.494999886,15.14400005,70.17199707,-2.97,6.929500312,163.5469971,-2.906666667,0.294250041,13.56599975,-2.86,40.15932786,47.112,-0.15
1978,8.293000221,0.874000013,-5.803999901,15.7130003,15.66399956,2.26,5.803500377,123.0899983,2.32,-1.031999991,12.64000022,2.79,162.4749588,59.963,-1.08
1979,9.758000374,3.38499999,-5.114999771,16.13299942,69.09200287,-2.02,7.050500244,154.5100021,-1.77,0.567500079,13.53425002,-2.13,104.4206604,51.484,-0.3
1980,7.456000328,0.569000006,-2.927000046,14.34300041,49.10300064,1.32,6.748500347,175.7060013,1.03,0.317500014,13.18000007,1.47,130.2526103,56.924,-1.24
1981,11.06100082,4.336999893,-3.982000113,17.78700066,24.14500046,-1.19,6.914000332,193.5699997,-0.66,0.497749925,13.33125031,-1.36,105.8732965,29.45,0.69
1982,11.25800037,3.00999999,-5.994999886,19.50699997,51.22800064,3.32,6.263250113,204.1009979,2.99,-0.686999977,13.21474981,3.06,124.1041875,60.535,-0.3
1983,11.60100079,5.453000069,-7.125,17.75,41.23600006,2.03,6.334000289,179.125,1.89,0.055249989,12.61374986,1.89,127.2876989,58.088,0.63
1984,10.81600094,2.711999893,-7.205999851,18.92200089,60.27399826,2.83,6.174750507,187.5109978,2.32,-1.193000019,13.5432502,2.37,125.8306487,41.185,0.01
1985,8.475000381,0.425999999,-4.459000111,16.52599907,51.64599991,2.07,7.333500266,163.8919983,0.63,-0.34225002,15.01049972,1.38,87.65696617,59.298,-2.35
1986,10.56000042,1.930999994,-6.31799984,19.19000053,50.4659996,3.35,7.322500318,197.1359978,2.963333333,-0.650749982,15.29700041,3.12,180.2131324,72.747,-0.25
1987,6.982000351,-0.957000017,-2.312000036,14.92199993,69.98400116,0.91,7.11400032,259.4090042,1.64,-0.346000017,14.57500029,1.7,73.92416633,34.81,0.22
1988,10.00500011,1.04400003,-4.018000126,18.96699905,7.31799984,-3.45,8.897500277,69.59700155,-3.023333333,1.234750003,16.56174934,-2.88,68.83137346,30.179,2.22
1989,9.341000557,1.651000023,-5.644999981,17.03100014,71.50700378,0.93,7.186250448,180.9440041,0.94,-0.543249965,14.91550016,0.69,95.01374483,65.912,-1.4
1990,9.227000237,1.84800005,-7.919000149,16.60700035,59.43700027,0.66,5.605750084,150.4430008,0.056666667,-1.481250018,12.69325018,-0.82,92.85096795,46.154,-0.84
1991,10.26000023,2.667000055,-5.747000217,17.85300064,37.3219986,1.14,6.488250293,118.8599987,0.903333333,-0.587000072,13.56499994,0.92,103.940891,48.116,-0.1
1992,8.440999985,0.907000005,-3.757999897,15.97599983,19.65399933,2.38,5.91350019,316.0009994,2.616666667,-0.934999973,12.76249981,2.78,66.03686316,42.98,-0.47
1993,6.815000534,0.030999999,-4.625,13.60099983,50.85599899,3.02,4.430500269,258.027996,3.033333333,-2.037250017,10.89949989,2.83,132.369045,50.744,-3.02
1994,10.13200092,2.256000042,-4.164999962,18.00900078,25.26600075,0.94,6.928750336,153.2590046,-0.476666667,-0.57099998,14.42900038,-1.49,82.75351229,33.179,0.96
1995,9.524000168,1.988000035,-7.525000095,17.06100082,36.01100159,2.99,5.393750258,179.7649994,2.69,-1.664500028,12.45250022,2.57,127.5811274,60.543,-0.29
1996,9.266000748,1.174999952,-6.394000053,17.35899925,27.49699974,2.39,6.10825038,80.23699951,2.19,-1.305250019,13.52249992,2.28,119.3401105,68.239,0.61
1997,8.784000397,1.952000022,-5.800000191,15.61699963,66.81300354,5.13,6.276750267,225.4240036,4.853333333,-0.583250031,13.13800001,4.65,137.3366455,66.804,-1.02
1998,10.2310009,2.95600009,-5.073999882,17.50600052,54.97399902,0.63,6.428250402,246.8590049,1.143333333,-0.280999959,13.13849986,1.17,176.5169584,44.632,0.04
1999,9.976000786,2.957999945,-6.008999825,16.99500084,59.47200012,-0.55,6.071000323,183.3890038,0.56,-0.685249985,12.82849991,1.08,115.8207667,53.686,-0.18
2000,10.84000015,2.983999968,-4.611000061,18.6970005,26.20599937,-1.22,7.117500275,118.3349991,-1.243333333,0.052999973,14.18300009,-1.27,76.34602594,38.167,1.56
2001,11.44000053,3.398999929,-5.004000187,19.48200035,15.78899956,-2.23,7.660000473,172.0219975,-2.466666667,0.386249915,14.93549991,-2.66,45.89722576,26.27,0.77
2002,8.302000046,1.021999955,-6.882999897,15.58399963,50.94499969,1.02,6.620250233,209.8239975,1.106666667,-0.504749999,13.74600017,0.94,76.87523131,44.663,-0.38
2003,11.81800079,4.852000237,-5.315000057,18.78499985,17.11899948,-2.58,7.679000288,90.37099838,-2.406666667,0.474750042,14.88400006,-2.5,76.17043495,43.614,1.32
2004,7.787000179,1.175999999,-4.886000156,14.39900017,76.09300232,2.33,5.755250171,202.6490021,1.886666667,-0.676500052,12.18850017,1.8,86.65356517,48.809,-1.5
2005,9.657000542,2.474999905,-5.71600008,16.84199905,59.18199921,-0.51,6.54925032,191.3220024,-0.053333333,-0.260750025,13.36049974,-0.03,120.7220038,48.416,-0.41
2006,9.723000526,2.013999939,-4.396999836,17.43400002,17.87299919,-1.79,8.315750301,105.2989979,-2.506666667,0.840500035,15.79224992,-2.62,74.95255392,40.972,0.41
2007,10.84500027,3.575999975,-4.56099987,18.11499977,47.86299896,-0.74,8.834500313,170.9840012,-1.593333333,1.328000047,16.34150028,-1.96,73.41527595,45.558,0.78
2008,10.43100071,2.884000063,-5.28000021,17.97999954,21.97400093,-1.09,6.776500463,105.2570038,-1.106666667,-0.508750081,14.06374967,-1.04,114.2316462,70.971,-0.59
2009,9.220000267,2.025000095,-6.068999767,16.41500092,49.93999863,1.78,6.198000312,231.9419976,1.793333333,-0.872499913,13.26925039,1.37,133.2865834,53.161,0.14
2010,9.48500061,2.26699996,-9.06000042,16.70400047,58.34500122,-0.44,5.585000336,199.8839989,0.406666667,-1.490500123,12.66149998,0.59,78.30444857,53.871,-0.76
2011,10.6970005,3.276000023,-6.070000172,18.11899948,35.48699951,0.97,6.508000277,123.0369988,1.413333333,-0.458000064,13.47500002,1.03,120.4443509,65.189,0.18
2012,11.25900078,3.497999907,-5.988999844,19.02199936,24.11899948,-2.47,7.848750487,102.2090015,-2.543333333,0.389999986,15.30824983,-2.91,74.95255392,62.186,1.47
2013,11.46700096,4.052000046,-4.395999908,18.88299942,26.99300003,0.56,8.150250375,126.7830009,-0.846666667,0.914249987,15.38699985,-1.21,81.43037514,44.737,0.9
2014,8.832000732,2.780999899,-5.119999886,14.88599968,97.8259964,2.38,6.742750406,209.3709946,2.876666667,-0.178750009,13.66549969,3.19,109.0903752,52.841,-0.95
2015,9.911000252,2.878000021,-4.175000191,16.94599915,63.8370018,-2.06,7.72600022,168.2020035,-1.62,0.826249957,14.62749982,-1.63,112.9240474,40.779,1.87
,9.580000877,1.713000059,-4.254000187,17.44799995,20.66300011,-2.21,7.684500515,97.14900017,-2.96,0.291499972,15.0787499,-3.14,80.49824934,,3.02
,9.869000435,2.559000015,-5.303999901,17.18000031,42.53099823,0.58,7.697000325,139.317997,0.993333333,0.258499988,15.13649988,0.77,191.331482,,1.89
,9.661000252,2.459000111,-2.657000065,16.86400032,51.0320015,3.8,8.01725018,176.4040032,2.84,0.792000033,15.24325013,2.81,176.1109807,,0.42
,10.20739937,2.969000101,-6.152999878,17.44599915,44.49000168,1.71,6.410424804,192.8500023,-0.313333333,-0.504499912,13.32549965,-1.41,,,1.92
,,,,,,-4.06,,,-4.29,,,-4.21,,,
